,-20,-19.5,-19,-18.5,-18,-17.5,-17,-16.5,-16,-15.5,-15,-14.5,-14,-13.5,-13,-12.5,-12,-11.5,-11,-10.5,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20
-12.5,,,,,,,,,,,,,,,,,,,,,,158.2105134,155.9786589,153.8794408,151.8986143,149.9910323,148.1856118,146.4314249,144.7317395,143.0772948,141.4690375,139.8854774,138.3484488,136.8303502,135.3373327,133.8681602,132.4130819,130.9795634,129.556209,128.1483267,126.7504363,125.3607727,123.9809336,122.60431,121.2364105,119.8690354,118.5067884,117.1441128,115.7823911,114.4191484,113.0543471,111.6857068,110.3137201,108.9348077,107.5520145,106.1577431,104.7582344,103.3454606,101.9233733,100.4887202,99.03842085,,,,,,,,,,,,,,,,,,,,
-12,,,,,,,,,,,,,,,,,,,,,158.9296812,156.6384001,154.4959405,152.475032,150.5524684,148.7124361,146.9342859,145.2193431,143.5544096,141.9290166,140.3397567,138.789759,137.2599583,135.7635868,134.2857112,132.8263315,131.3886941,129.959815,128.5513273,127.1485238,125.7594866,124.3765425,123.0008695,121.6313011,120.2646456,118.9025893,117.5408156,116.1806646,114.8192095,113.4564815,112.0910099,110.721366,109.3466848,107.9665012,106.577656,105.1830488,103.7747639,102.3605169,100.9288075,99.48725193,98.02992195,89.99946089,,,,,,,,,,,,,,,,,,,
-11.5,,,,,,,,,,,,,,,,,,,,159.6539027,157.2986904,155.1299359,153.0609221,151.1141782,149.2439723,147.4490657,145.7135153,144.0326026,142.3907411,140.7964054,139.2318706,137.6967639,136.1921592,134.7055214,133.2438783,131.7984331,130.3677879,128.9549591,127.5480387,126.1590936,124.7728961,123.3983656,122.0268325,120.6616899,119.2990737,117.9387694,116.5796764,115.2200608,113.8594981,112.4969025,111.1299147,109.7594798,108.3819332,106.9986719,105.6068794,104.2054056,102.7956785,101.3704335,99.93803959,98.48390647,97.01911918,95.53543687,,,,,,,,,,,,,,,,,,,
-11,,,,,,,,,,,,,,,,,,,159.9999934,158.0034773,155.7713202,153.6676949,151.6839528,149.7758554,147.9690043,146.214863,144.5151754,142.8588083,141.2543801,139.6744551,138.1358235,136.6211762,135.1292297,133.662348,132.2102705,130.7782828,129.3590436,127.9526078,126.5590723,125.1719632,123.7962469,122.4237069,121.0591708,119.6961252,118.3374667,116.9791626,115.6216268,114.2630267,112.9029636,111.539107,110.172184,108.798228,107.420269,106.0316695,104.6369632,103.230375,101.8132395,100.3849147,98.93934103,97.48516067,96.00489707,94.51263447,92.99890354,,,,,,,,,,,,,,,,,,
-10.5,,,,,,,,,,,,,,,,,,,158.7255716,156.4277041,154.2791578,152.2593617,150.3313748,148.4929514,146.7173119,145.0016219,143.3360174,141.7136111,140.1225803,138.5770253,137.0503653,135.5547193,134.0809068,132.6239933,131.1888304,129.7644528,128.3574142,126.9592383,125.5724527,124.1942361,122.8217886,121.4567705,120.0939903,118.73637,117.3788227,116.0234891,114.6667984,113.3092259,111.9486297,110.5845601,109.2149362,107.8405038,106.4570438,105.0683848,103.6658843,102.2569767,100.8319781,99.39590317,97.94542373,96.47574012,94.99545083,93.48532384,91.96076679,76.32068616,,,,,,,,,,,,,,,,,
-10,,,,,,,,,,,,,,,,,,159.4495378,157.0913772,154.9096267,152.8392929,150.8922417,149.0234258,147.2263577,145.4912486,143.8136488,142.1745244,140.5792321,139.01892,137.4839288,135.9829149,134.4993488,133.0396479,131.5991585,130.1707935,128.7620229,127.3597177,125.9733693,124.591961,123.220612,121.8541749,120.4925812,119.1351734,117.77909,116.4253253,115.070825,113.7156165,112.358146,110.9969862,109.6319513,108.2604343,106.8827041,105.4976519,104.1018591,102.698935,101.2796893,99.85316633,98.40638765,96.94767183,95.47132147,93.97328962,92.46247973,90.91801161,89.35576704,,,,,,,,,,,,,,,,,
-9.5,,,,,,,,,,,,,,,,,159.999974,157.7719209,155.5479416,153.4407553,151.4564207,149.5537559,147.743075,145.9901957,144.2923886,142.6360664,141.0355434,139.4605988,137.921824,136.4113409,134.9213741,133.4578914,132.0096003,130.5803018,129.1662144,127.7620339,126.3739638,124.9891502,123.6195174,122.2511055,120.8915681,119.5335927,118.1798749,116.8268643,115.4749133,114.1218075,112.7673027,111.4093063,110.0481855,108.6803875,107.3083393,105.9266265,104.5381304,103.138548,101.7277988,100.3069713,98.86797294,97.42011232,95.94783049,94.46231643,92.95613866,91.42489105,89.87799386,88.29492383,86.68890406,,,,,,,,,,,,,,,,
-9,,,,,,,,,,,,,,,,,158.4957173,156.1961925,154.0475706,152.0285811,150.0953248,148.2625313,146.4901469,144.7753589,143.1098413,141.4922131,139.9015884,138.3602831,136.8391352,135.3450028,133.8754933,132.4220005,130.9903343,129.5705843,128.1667888,126.7739369,125.3905237,124.0178347,122.6494775,121.2900405,119.9322266,118.5801355,117.228091,115.8784978,114.5275356,113.1758077,111.82124,110.4632618,109.1000232,107.7324908,106.3554946,104.9733545,103.5782694,102.1758798,100.758848,99.32978232,97.88722918,96.42482636,94.95193613,93.44991456,91.93281236,90.39266848,88.82259947,87.2333182,85.60700288,62.21114212,,,,,,,,,,,,,,,
-8.5,,,,,,,,,,,,,,,,159.2177898,156.8600666,154.6665032,152.6038459,150.6529955,148.7880097,146.9911725,145.2600103,143.5845946,141.9498023,140.3546048,138.7998935,137.2670479,135.7697504,134.292101,132.8348624,131.3993531,129.9754158,128.5705145,127.1737829,125.7910068,124.4153353,123.0482181,121.6876683,120.3310514,118.9795776,117.6290341,116.2812738,114.9325336,113.5835621,112.23243,110.8776163,109.519029,108.1549176,106.7838835,105.4064159,104.0176743,102.62228,101.2106367,99.7914155,98.35311297,96.90207251,95.43431424,93.94420738,92.44108825,90.9055087,89.3513686,87.77277908,86.15745612,84.51857752,82.84401303,,,,,,,,,,,,,,,
-8,,,,,,,,,,,,,,,159.9431451,157.5271173,155.2988627,153.1914853,151.2103948,149.3147909,147.5015079,145.751294,144.0583194,142.4067809,140.8072901,139.2384229,137.7008707,136.1955919,134.7091502,133.2496566,131.8070942,130.3807135,128.9730035,127.5730807,126.1903064,124.8119115,123.4461801,122.0840603,120.7292611,119.3778014,118.0292788,116.6829603,115.3366573,113.9903387,112.6423081,111.291102,109.9371053,108.5766101,107.2114228,105.8377914,104.4565101,103.065031,101.6619679,100.2497351,98.81872196,97.37903685,95.91560035,94.43863543,92.94135458,91.41882764,89.88084974,88.30666314,86.70910945,85.08736222,83.41934309,81.72248114,79.99410804,,,,,,,,,,,,,,
-7.5,,,,,,,,,,,,,,,158.2306176,155.9386345,153.7925907,151.7748517,149.840155,148.0149071,146.2464603,144.5346991,142.8701629,141.2596305,139.6755551,138.1349102,136.6199937,135.1287444,133.6643628,132.2154281,130.7881927,129.3742467,127.9744908,126.5882451,125.2088336,123.8428965,122.4789557,121.1265345,119.7745263,118.4287774,117.0832645,115.7400329,114.3958613,113.0511964,111.7034321,110.3533907,108.9972612,107.6371019,106.2682264,104.8936978,103.5069239,102.1125503,100.7043916,99.2837192,97.8503898,96.39668817,94.93233287,93.44014298,91.93234747,90.40163866,88.84110468,87.26164766,85.64428224,83.99602665,82.32082556,80.59670588,78.83216314,47.50167714,,,,,,,,,,,,,
-7,,,,,,,,,,,,,,158.9495557,156.5937146,154.3937693,152.3438781,150.3879596,148.5315429,146.7404727,145.0128954,143.3397351,141.7112084,140.1167215,138.569435,137.0426805,135.5482264,134.0773111,132.6241144,131.1940125,129.7755457,128.3754923,126.9849738,125.6070764,124.2380397,122.8761164,121.5222989,120.1715062,118.8268673,117.482784,116.1420557,114.8001477,113.4586736,112.1143783,110.7678196,109.4166117,108.0604875,106.697449,105.3278762,103.9476567,102.561407,101.1582195,99.7475463,98.31907878,96.87715427,95.41883326,93.93845138,92.44458416,90.91958029,89.37564218,87.80671568,86.20181945,84.5736928,82.90817932,81.20069908,79.45997894,77.67632609,75.83290733,,,,,,,,,,,,,
-6.5,,,,,,,,,,,,,159.6688366,157.2592931,155.0128415,152.9184911,150.9396545,149.0519519,147.2377158,145.4932893,143.8076771,142.1626474,140.5641353,139.0028651,137.4677775,135.968785,134.4882098,133.032741,131.5977796,130.1759942,128.7744543,127.3807457,126.0032896,124.6317781,123.2714153,121.9163022,120.5674998,119.2231955,117.8812736,116.54231,115.20302,113.8644009,112.5235476,111.1805162,109.8340066,108.4818591,107.1251006,105.7596545,104.3869139,103.0050248,101.6107522,100.20791,98.78661599,97.35596325,95.90302644,94.4359762,92.94927011,91.4371515,89.9099069,88.34597587,86.75965963,85.14780246,83.49113361,81.80585882,80.08650888,78.30999581,76.49262113,74.62977332,67.78069042,,,,,,,,,,,,
-6,,,,,,,,,,,,159.9999922,157.9371201,155.6446198,153.5055358,151.491401,149.5718331,147.7423529,145.9804844,144.274033,142.6136765,141.0098482,139.4341807,137.8955373,136.3878724,134.9008924,133.4425389,131.9998064,130.5774942,129.1712193,127.7757408,126.397359,125.0236806,123.6646838,122.3082123,120.9616909,119.617311,118.2779963,116.9403728,115.604,114.2679913,112.9305964,111.591269,110.2489522,108.9014102,107.5503988,106.1896824,104.8243617,103.4470781,102.0617151,100.6639048,99.25280639,97.82928674,96.3860592,94.93251634,93.45064004,91.95401025,90.43383228,88.88484347,87.31704732,85.71046046,84.07439177,82.41138784,80.69720497,78.94514313,77.15441505,75.3089335,73.4019051,71.43901218,,,,,,,,,,,,
-5.5,,,,,,,,,,,,158.6365057,156.2826764,154.0974973,152.0492136,150.0930891,148.2492549,146.4665479,144.743223,143.0736307,141.4539639,139.8630003,138.3224247,136.8044852,135.3136741,133.8499219,132.4022315,130.9782794,129.5665105,128.1721449,126.7891399,125.4168018,124.0556889,122.699524,121.3537287,120.0092791,118.6727579,117.3359819,116.0031211,114.6692226,113.3356911,111.9997861,110.6616606,109.3188838,107.9722398,106.6177176,105.2583269,103.8872614,102.5095664,101.1177635,99.71687345,98.29880521,96.86755393,95.42012811,93.95084642,92.4679066,90.95484457,89.42294193,87.86497527,86.27272228,84.65770192,83.0026256,81.30837138,79.5812489,77.80694918,75.97658154,74.09871254,72.16740609,70.16838952,68.08834587,,,,,,,,,,,
-5,,,,,,,,,,,159.3455269,156.9353383,154.6891651,152.6126415,150.6350541,148.758683,146.9502613,145.2137415,143.5335042,141.8967645,140.2998839,138.7487313,137.2184196,135.7259284,134.2545497,132.8035927,131.3762873,129.9607975,128.5658099,127.1793746,125.8081867,124.44437,123.0905094,121.743308,120.4014711,119.0651261,117.7307777,116.3999259,115.0687392,113.7385174,112.4061157,111.0720367,109.7339871,108.3917339,107.0434674,105.6886322,104.3253146,102.9533839,101.5695725,100.1763896,98.7662308,97.34719909,95.90492041,94.44939362,92.97432604,91.47441232,89.9578863,88.40734092,86.83418318,85.23375912,83.59077022,81.91961793,80.21094081,78.44854117,76.64560871,74.79754517,72.88309676,70.90301069,68.85718981,66.73676265,54.41196895,,,,,,,,,,
-4.5,,,,,,,,,,159.9999542,157.5987934,155.2975042,153.1823915,151.1769017,149.2690585,147.4356755,145.6864414,143.9905921,142.3391082,140.7376211,139.1721379,137.6364092,136.137754,134.6569007,133.2050929,131.7712655,130.3538007,128.9565081,127.5675531,126.1966269,124.830826,123.4785728,122.1303583,120.7908534,119.4548075,118.1231228,116.7940322,115.4658278,114.1386308,112.8097875,111.4797112,110.1461277,108.8085003,107.466036,106.1161491,104.7604923,103.3935425,102.0189626,100.6313648,99.23136158,97.81964616,96.38765594,94.94505256,93.47640274,91.99227356,90.48417836,88.94841119,87.39465797,85.79974818,84.17820221,82.52748146,80.82724721,79.09042821,77.31549717,75.47959748,73.58780012,71.6401984,69.62953659,67.54445768,65.36464895,63.09304837,,,,,,,,,,
-4,,,,,,,,,,158.2756659,155.9294834,153.7589369,151.7161212,149.7813746,147.9319059,146.1622909,144.4447639,142.7822909,141.1728445,139.5930071,138.0544716,136.5463946,135.0606296,133.6051342,132.164485,130.747413,129.3441357,127.9557804,126.5820345,125.2154961,123.8636668,122.5144452,121.1773925,119.8413293,118.5127708,117.1849525,115.8601804,114.5355609,113.2105345,111.8842532,110.5550479,109.222296,107.8850051,106.5408655,105.1916023,103.8309797,102.4655463,101.083262,99.69387281,98.28772147,96.8680289,95.43337448,93.97644622,92.50511744,91.00579576,89.48782415,87.94209971,86.36433429,84.76405591,83.12192402,81.44313912,79.73220573,77.96905187,76.15496939,74.29375697,72.37869465,70.3879764,68.32344307,66.1811887,63.9503568,61.61811383,59.16952761,,,,,,,,,
-3.5,,,,,,,,,158.9656418,156.5591985,154.3415326,152.2525355,150.2979904,148.4300976,146.6351032,144.9017964,143.2304319,141.6046136,140.0119373,138.4710406,136.9515909,135.4632952,134.0016809,132.5570973,131.1378798,129.7301496,128.3424303,126.9645178,125.6003794,124.2455745,122.8988423,121.5608049,120.2264982,118.8993694,117.5731825,116.2516004,114.9292904,113.608392,112.2855246,110.960959,109.6329062,108.3006243,106.9625837,105.6185625,104.2655206,102.9057111,101.5323617,100.1514942,98.75309596,97.34461006,95.91672706,94.47401873,93.01108922,91.52514576,90.02212289,88.48522749,86.92724578,85.33984285,83.71254177,82.05807352,80.36136136,78.61583764,76.83042648,74.9970492,73.09577889,71.1330682,69.10471207,67.0015278,64.81262819,62.523865,60.11858134,57.5886925,40.43792926,,,,,,,,
-3,,,,,,,,159.6597961,157.1935652,154.9298435,152.8046552,150.8206158,148.9264847,147.1063299,145.3611796,143.6766808,142.0344464,140.4378602,138.8847051,137.3530857,135.8648644,134.3945638,132.9480489,131.5246912,130.1141514,128.7254139,127.3447572,125.9815576,124.6246127,123.2800851,121.9409267,120.6095317,119.2826461,117.9596235,116.6397603,115.3208085,114.0030362,112.6839516,111.363671,110.0402121,108.7129833,107.3807631,106.0422031,104.6966156,103.3422399,101.9783367,100.6035083,99.21549727,97.81529574,96.39715855,94.96634612,93.51172377,92.04191817,90.54671302,89.02605188,87.48777249,85.90669292,84.301501,82.66480256,80.98116833,79.26213116,77.50410654,75.68127568,73.80810003,71.87960596,69.88808961,67.81078687,65.64776436,63.39278231,61.0322398,58.55048604,55.92916501,53.14680978,,,,,,,,
-2.5,,,,,,,159.9999953,157.8500306,155.5268332,153.3710121,151.3461558,149.4189706,147.5800621,145.8219393,144.1189594,142.4645705,140.8622063,139.2945754,137.7591488,136.2636815,134.7841898,133.3381773,131.907547,130.4967061,129.1045377,127.7225039,126.3589418,125.0005753,123.6575729,122.3177317,120.9888646,119.662383,118.3424297,117.0242777,115.7087106,114.3940213,113.0786916,111.7626975,110.4436131,109.1216479,107.7947421,106.4621148,105.1232209,103.7751099,102.4198204,101.0511765,99.67430035,98.28033152,96.87430932,95.45186985,94.0092285,92.55372645,91.06668689,89.56412575,88.03291817,86.47126306,84.88646851,83.25987534,81.59911849,79.90408646,78.15645283,76.36157729,74.52028676,72.62008619,70.64508172,68.59996617,66.4772757,64.26567333,61.95156265,59.5196266,56.95132747,54.22527501,51.31639784,48.1950993,,,,,,,
-2,,,,,,,158.519789,156.1356927,153.9336839,151.8697149,149.9106698,148.0599013,146.28198,144.5570344,142.8950941,141.2824815,139.7025676,138.1651087,136.6583388,135.1752107,133.7249078,132.2880526,130.8779645,129.4797802,128.0997513,126.7323904,125.3753453,124.0312098,122.6919059,121.3644168,120.038275,118.7215564,117.4047031,116.093031,114.7808673,113.4698043,112.1575764,110.8431687,109.5262095,108.2045093,106.8780494,105.5451168,104.2041633,102.8559989,101.4952315,100.1276949,98.7413265,97.34779281,95.93174973,94.50331191,93.05482753,91.58351873,90.0962852,88.57453116,87.03295344,85.46043714,83.85086327,82.21354071,80.53232272,78.80620676,77.04119042,75.22342272,73.33924613,71.3976139,69.39087787,67.30785614,65.13503982,62.85745231,60.46985027,57.95598004,55.29689496,52.46520487,49.41206727,46.11240295,25.82080797,,,,,,
